"","...1","Time","No3","O2","Q","WT","WL","PH","EL","date"
"15622",359494,2017-07-04 12:32:00,9.721646,NA,5.06,13.20292,10.02,7.94375,913.4583,2017-07-04
"15623",359495,2017-07-04 12:42:00,9.721469,NA,5.05,13.24375,10.01448,7.942083,913.7083,2017-07-04
"15624",359496,2017-07-04 12:52:00,9.723704,NA,5.05,13.27917,10.00896,7.940417,913.875,2017-07-04
"15625",359497,2017-07-04 13:02:00,9.720297,NA,5.04,13.31083,10.00125,7.93875,914.0417,2017-07-04
"15626",359498,2017-07-04 13:12:00,9.722839,NA,5.04,13.33958,9.999895,7.937083,914.1667,2017-07-04
"15627",359499,2017-07-04 13:22:00,9.722496,NA,5.03,13.36458,9.995104,7.935417,914.3333,2017-07-04
"15628",359500,2017-07-04 13:32:00,9.7216,NA,5.03,13.38458,9.994687,7.933333,914.4583,2017-07-04
"15629",359501,2017-07-04 13:42:00,9.721584,NA,5.02,13.40083,9.989166,7.931667,914.5,2017-07-04
"15630",359502,2017-07-04 13:52:00,9.720985,NA,5.02,13.4125,9.984687,7.93,914.7083,2017-07-04
"15631",359503,2017-07-04 14:02:00,9.722996,NA,5.01,13.41917,9.980937,7.928333,914.7917,2017-07-04
"15632",359504,2017-07-04 14:12:00,9.722689,NA,5.01,13.42083,9.976979,7.926667,915.0417,2017-07-04
"15633",359505,2017-07-04 14:22:00,9.714983,NA,5,13.41833,9.969166,7.925,915.375,2017-07-04
"15634",359506,2017-07-04 14:32:00,9.716569,NA,5,13.41,9.963854,7.922917,915.375,2017-07-04
"15635",359507,2017-07-04 14:42:00,9.718178,NA,4.99,13.39625,9.960833,7.92125,915.25,2017-07-04
"15636",359508,2017-07-04 14:52:00,9.715824,NA,4.99,13.3775,9.955625,7.919583,915.3333,2017-07-04
"15637",359509,2017-07-04 15:02:00,9.717059,NA,4.98,13.35375,9.952083,7.917917,915.125,2017-07-04
"15638",359510,2017-07-04 15:12:00,9.715392,NA,4.97,13.32417,9.94125,7.91625,915.2917,2017-07-04
"15639",359511,2017-07-04 15:22:00,9.714152,NA,4.96,13.29083,9.935937,7.915,915.4167,2017-07-04
"15640",359512,2017-07-04 15:32:00,9.713074,NA,4.96,13.25375,9.935729,7.913333,915.5417,2017-07-04
"15641",359513,2017-07-04 15:42:00,9.717163,NA,4.97,13.2125,9.939791,7.91125,915.6667,2017-07-04
"15642",359514,2017-07-04 15:52:00,9.714767,NA,4.97,13.16833,9.938749,7.909583,915.7917,2017-07-04
"15643",359515,2017-07-04 16:02:00,9.717553,NA,4.96,13.12083,9.936457,7.907917,915.875,2017-07-04
"15644",359516,2017-07-04 16:12:00,9.724189,NA,4.96,13.07042,9.935311,7.90625,915.875,2017-07-04
"15645",359517,2017-07-04 16:22:00,9.729777,NA,4.96,13.01708,9.934373,7.905,915.9583,2017-07-04
"15646",359518,2017-07-04 16:32:00,9.727316,NA,4.95,12.96167,9.92854,7.90375,916.2917,2017-07-04
"15647",359519,2017-07-04 16:42:00,9.726738,NA,4.95,12.90417,9.927185,7.902917,916.4167,2017-07-04
"15648",359520,2017-07-04 16:52:00,9.730467,NA,4.95,12.84458,9.926665,7.901667,916.2917,2017-07-04
"15649",359521,2017-07-04 17:02:00,9.72997,NA,4.95,12.78292,9.927602,7.900833,916.5,2017-07-04
"15650",359522,2017-07-04 17:12:00,9.729418,NA,4.96,12.72083,9.930935,7.9,916.1667,2017-07-04
"15651",359523,2017-07-04 17:22:00,9.728069,NA,4.96,12.65708,9.931559,7.899167,916.25,2017-07-04
"15652",359524,2017-07-04 17:32:00,9.725673,NA,4.95,12.5925,9.927913,7.899167,916.25,2017-07-04
"15653",359525,2017-07-04 17:42:00,9.718839,NA,4.95,12.52708,9.926872,7.89875,916.2917,2017-07-04
"15654",359526,2017-07-04 17:52:00,9.725975,NA,4.96,12.46,9.932497,7.898333,916.2917,2017-07-04
"15655",359527,2017-07-04 18:02:00,9.723735,NA,4.96,12.39208,9.932497,7.897917,916.3333,2017-07-04
"15656",359528,2017-07-04 18:12:00,9.721178,NA,4.96,12.32292,9.934267,7.8975,916.5,2017-07-04
"15657",359529,2017-07-04 18:22:00,9.727339,NA,4.96,12.25292,9.936767,7.897083,916.375,2017-07-04
"15658",359530,2017-07-04 18:32:00,9.733532,NA,4.96,12.1825,9.936559,7.897083,916.5,2017-07-04
"15659",359531,2017-07-04 18:42:00,9.73024,NA,4.96,12.11167,9.935516,7.896667,916.6667,2017-07-04
"15660",359532,2017-07-04 18:52:00,9.72761,NA,4.96,12.04042,9.936558,7.897083,916.8333,2017-07-04
"15661",359533,2017-07-04 19:02:00,9.72818,NA,4.96,11.96875,9.935308,7.896667,916.9583,2017-07-04
"15662",359534,2017-07-04 19:12:00,9.732053,NA,4.97,11.89708,9.940621,7.896667,917.2917,2017-07-04
"15663",359535,2017-07-04 19:22:00,9.734996,NA,4.97,11.82583,9.943225,7.896667,917.3333,2017-07-04
"15664",359536,2017-07-04 19:32:00,9.739267,NA,4.98,11.755,9.948224,7.896667,917.375,2017-07-04
"15665",359537,2017-07-04 19:42:00,9.742965,NA,4.98,11.68542,9.948641,7.897083,917.4167,2017-07-04
"15666",359538,2017-07-04 19:52:00,9.736215,NA,4.97,11.6175,9.941662,7.8975,917.4583,2017-07-04
"15667",359539,2017-07-04 20:02:00,9.737595,NA,4.98,11.55125,9.951142,7.897917,917.5833,2017-07-04
"15668",359540,2017-07-04 20:12:00,9.74146,NA,4.99,11.48625,9.955414,7.898333,917.5833,2017-07-04
"15669",359541,2017-07-04 20:22:00,9.73472,NA,4.99,11.42292,9.962705,7.89875,917.75,2017-07-04
"15670",359542,2017-07-04 20:32:00,9.73835,NA,5.01,11.36083,9.973539,7.899167,917.6667,2017-07-04
"15671",359543,2017-07-04 20:42:00,9.746075,NA,5.02,11.30125,9.981143,7.899583,917.75,2017-07-04
"15672",359544,2017-07-04 20:52:00,9.745163,NA,5.02,11.24333,9.989581,7.899583,917.9167,2017-07-04
"15673",359545,2017-07-04 21:02:00,9.745674,NA,5.03,11.1875,9.998019,7.9,917.9167,2017-07-04
"15674",359546,2017-07-04 21:12:00,9.746301,NA,5.04,11.13375,10.00229,7.9,918,2017-07-04
"15675",359547,2017-07-04 21:22:00,9.748692,NA,5.05,11.08208,10.01281,7.899583,918.0833,2017-07-04
"15676",359548,2017-07-04 21:32:00,9.7519,NA,5.06,11.03208,10.01885,7.899167,918.1667,2017-07-04
"15677",359549,2017-07-04 21:42:00,9.760453,NA,5.06,10.98417,10.02333,7.89875,918.2083,2017-07-04
"15678",359550,2017-07-04 21:52:00,9.767588,NA,5.08,10.93875,10.03552,7.898333,918.2917,2017-07-04
"15679",359551,2017-07-04 22:02:00,9.769968,NA,5.07,10.89583,10.03156,7.897917,918.2917,2017-07-04
"15680",359552,2017-07-04 22:12:00,9.771291,NA,5.08,10.85625,10.04062,7.8975,918.4583,2017-07-04
"15681",359553,2017-07-04 22:22:00,9.779005,NA,5.09,10.81958,10.0449,7.896667,918.5417,2017-07-04
"15682",359554,2017-07-04 22:32:00,9.778963,NA,5.09,10.78625,10.04906,7.895833,918.5833,2017-07-04
"15683",359555,2017-07-04 22:42:00,9.781478,NA,5.1,10.75542,10.05292,7.895,918.5833,2017-07-04
"15684",359556,2017-07-04 22:52:00,9.785374,NA,5.1,10.72792,10.05812,7.894167,918.5833,2017-07-04
"15685",359557,2017-07-04 23:02:00,9.787265,NA,5.11,10.70292,10.06573,7.893333,918.5,2017-07-04
"15686",359558,2017-07-04 23:12:00,9.791108,NA,5.12,10.68042,10.0701,7.8925,918.5833,2017-07-04
"15687",359559,2017-07-04 23:22:00,9.793728,NA,5.12,10.66042,10.07552,7.892083,918.5833,2017-07-04
"15688",359560,2017-07-04 23:32:00,9.794655,NA,5.13,10.64333,10.08198,7.89125,918.5833,2017-07-04
"15689",359561,2017-07-04 23:42:00,9.792842,NA,5.14,10.62792,10.08979,7.890417,918.625,2017-07-04
"15690",359562,2017-07-04 23:52:00,9.796019,NA,5.15,10.615,10.09542,7.889583,918.6667,2017-07-04
"15691",359563,2017-07-05 00:02:00,9.794373,NA,5.16,10.60375,10.10573,7.88875,918.6667,2017-07-05
"15692",359564,2017-07-05 00:12:00,9.797925,NA,5.16,10.59417,10.1075,7.887917,918.625,2017-07-05
"15693",359565,2017-07-05 00:22:00,9.799857,NA,5.17,10.58542,10.11042,7.8875,918.625,2017-07-05
"15694",359566,2017-07-05 00:32:00,9.800185,NA,5.17,10.57792,10.11292,7.886667,918.625,2017-07-05
"15695",359567,2017-07-05 00:42:00,9.802951,NA,5.17,10.57125,10.11635,7.885833,918.6667,2017-07-05
"15696",359568,2017-07-05 00:52:00,9.805722,NA,5.17,10.56542,10.115,7.885,918.6667,2017-07-05
"15697",359569,2017-07-05 01:02:00,9.804133,NA,5.17,10.56083,10.11365,7.884167,919,2017-07-05
"15698",359570,2017-07-05 01:12:00,9.801821,NA,5.17,10.55625,10.11729,7.883333,918.6667,2017-07-05
"15699",359571,2017-07-05 01:22:00,9.803091,NA,5.17,10.5525,10.11604,7.8825,918.875,2017-07-05
"15700",359572,2017-07-05 01:32:00,9.804805,NA,5.17,10.54875,10.11781,7.88125,918.9167,2017-07-05
"15701",359573,2017-07-05 01:42:00,9.805607,NA,5.17,10.54583,10.11792,7.880417,918.9167,2017-07-05
"15702",359574,2017-07-05 01:52:00,9.805758,NA,5.18,10.54292,10.11917,7.879583,918.9583,2017-07-05
"15703",359575,2017-07-05 02:02:00,9.808753,NA,5.18,10.54042,10.12125,7.878333,919.0833,2017-07-05
"15704",359576,2017-07-05 02:12:00,9.801998,NA,5.18,10.53833,10.12125,7.877083,919,2017-07-05
"15705",359577,2017-07-05 02:22:00,9.803659,NA,5.18,10.53708,10.12115,7.875833,919.0833,2017-07-05
"15706",359578,2017-07-05 02:32:00,9.80306,NA,5.18,10.53583,10.11979,7.874583,919.0833,2017-07-05
"15707",359579,2017-07-05 02:42:00,9.801008,NA,5.18,10.53542,10.12167,7.873333,919.0417,2017-07-05
"15708",359580,2017-07-05 02:52:00,9.803305,NA,5.18,10.53458,10.12385,7.872083,919.1667,2017-07-05
"15709",359581,2017-07-05 03:02:00,9.807201,NA,5.18,10.53375,10.12531,7.870833,919.1667,2017-07-05
"15710",359582,2017-07-05 03:12:00,9.807217,NA,5.18,10.53417,10.12365,7.869583,919.6667,2017-07-05
"15711",359583,2017-07-05 03:22:00,9.806238,NA,5.18,10.53417,10.12656,7.868333,919.5,2017-07-05
"15712",359584,2017-07-05 03:32:00,9.805009,NA,5.19,10.53542,10.1276,7.867917,919.625,2017-07-05
"15713",359585,2017-07-05 03:42:00,9.804175,NA,5.19,10.53708,10.13438,7.866667,919.7083,2017-07-05
"15714",359586,2017-07-05 03:52:00,9.802472,NA,5.19,10.53917,10.13531,7.86625,919.7083,2017-07-05
"15715",359587,2017-07-05 04:02:00,9.802488,NA,5.2,10.54208,10.13562,7.86625,919.6667,2017-07-05
"15716",359588,2017-07-05 04:12:00,9.807514,NA,5.19,10.54458,10.12896,7.86625,919.9167,2017-07-05
"15717",359589,2017-07-05 04:22:00,9.803452,NA,5.19,10.5475,10.12885,7.86625,919.7917,2017-07-05
"15718",359590,2017-07-05 04:32:00,9.805738,NA,5.19,10.55083,10.13073,7.866667,919.9583,2017-07-05
"15719",359591,2017-07-05 04:42:00,9.803712,NA,5.19,10.55458,10.13063,7.867083,920.0417,2017-07-05
"15720",359592,2017-07-05 04:52:00,9.803895,NA,5.19,10.56,10.12927,7.8675,920,2017-07-05
"15721",359593,2017-07-05 05:02:00,9.807786,NA,5.19,10.56625,10.12719,7.868333,920.1667,2017-07-05
"15722",359594,2017-07-05 05:12:00,9.809978,NA,5.19,10.57292,10.13323,7.869167,920.1667,2017-07-05
"15723",359595,2017-07-05 05:22:00,9.809353,NA,5.19,10.58125,10.13406,7.870417,920.375,2017-07-05
"15724",359596,2017-07-05 05:32:00,9.811973,NA,5.2,10.59,10.13771,7.871667,920.3333,2017-07-05
"15725",359597,2017-07-05 05:42:00,9.812947,NA,5.2,10.60083,10.13667,7.87375,920.375,2017-07-05
"15726",359598,2017-07-05 05:52:00,9.814515,NA,5.21,10.61333,10.14677,7.875417,920.4167,2017-07-05
"15727",359599,2017-07-05 06:02:00,9.815051,NA,5.22,10.62667,10.15469,7.8775,920.4583,2017-07-05
"15728",359600,2017-07-05 06:12:00,9.811041,NA,5.24,10.6425,10.17125,7.879583,920.25,2017-07-05
"15729",359601,2017-07-05 06:22:00,9.80976,NA,5.24,10.65958,10.17469,7.8825,920.4167,2017-07-05
"15730",359602,2017-07-05 06:32:00,9.809083,NA,5.25,10.67708,10.17958,7.885417,920.3333,2017-07-05
"15731",359603,2017-07-05 06:42:00,9.810047,NA,5.26,10.69542,10.18938,7.88875,920.2917,2017-07-05
"15732",359604,2017-07-05 06:52:00,9.808546,NA,5.27,10.71375,10.19719,7.8925,920.2083,2017-07-05
"15733",359605,2017-07-05 07:02:00,9.806422,NA,5.27,10.7325,10.2024,7.895833,920,2017-07-05
"15734",359606,2017-07-05 07:12:00,9.80862,NA,5.27,10.75125,10.20073,7.899167,920.0833,2017-07-05
"15735",359607,2017-07-05 07:22:00,9.808531,NA,5.28,10.77,10.20604,7.902083,920,2017-07-05
"15736",359608,2017-07-05 07:32:00,9.80638,NA,5.28,10.78917,10.20656,7.905417,920.0417,2017-07-05
"15737",359609,2017-07-05 07:42:00,9.806885,NA,5.28,10.8075,10.20917,7.908333,920,2017-07-05
"15738",359610,2017-07-05 07:52:00,9.806806,NA,5.28,10.82583,10.20698,7.910833,920,2017-07-05
"15739",359611,2017-07-05 08:02:00,9.809338,NA,5.29,10.845,10.21219,7.912917,920,2017-07-05
"15740",359612,2017-07-05 08:12:00,9.813119,NA,5.3,10.86417,10.22208,7.915,920.0833,2017-07-05
"15741",359613,2017-07-05 08:22:00,9.812744,NA,5.32,10.88583,10.24208,7.916667,920,2017-07-05
"15742",359614,2017-07-05 08:32:00,9.809306,NA,5.34,10.91167,10.25583,7.91875,920.0833,2017-07-05
"15743",359615,2017-07-05 08:42:00,9.810343,NA,5.34,10.94,10.26052,7.920833,920.0417,2017-07-05
"15744",359616,2017-07-05 08:52:00,9.808363,NA,5.36,10.97167,10.27365,7.923333,920,2017-07-05
"15745",359617,2017-07-05 09:02:00,9.806764,NA,5.37,11.00667,10.28052,7.925833,919.875,2017-07-05
"15746",359618,2017-07-05 09:12:00,9.803493,NA,5.38,11.04417,10.2925,7.928333,919.5833,2017-07-05
"15747",359619,2017-07-05 09:22:00,9.802894,NA,5.39,11.0825,10.30104,7.930833,919.625,2017-07-05
"15748",359620,2017-07-05 09:32:00,9.800217,NA,5.4,11.12208,10.30896,7.932917,919.5833,2017-07-05
"15749",359621,2017-07-05 09:42:00,9.795649,NA,5.41,11.1625,10.31813,7.935,919.625,2017-07-05
"15750",359622,2017-07-05 09:52:00,9.795394,NA,5.42,11.205,10.32469,7.937083,919.6667,2017-07-05
"15751",359623,2017-07-05 10:02:00,9.79005,NA,5.42,11.25,10.32375,7.93875,919.6667,2017-07-05
"15752",359624,2017-07-05 10:12:00,9.788945,NA,5.42,11.29875,10.3199,7.940417,919.75,2017-07-05
"15753",359625,2017-07-05 10:22:00,9.791753,NA,5.41,11.34833,10.31646,7.941667,919.8333,2017-07-05
"15754",359626,2017-07-05 10:32:00,9.789774,NA,5.41,11.39917,10.31875,7.942917,919.7917,2017-07-05
"15755",359627,2017-07-05 10:42:00,9.789737,NA,5.4,11.45042,10.3099,7.94375,919.875,2017-07-05
"15756",359628,2017-07-05 10:52:00,9.789763,NA,5.4,11.50125,10.30365,7.944167,919.8333,2017-07-05
"15757",359629,2017-07-05 11:02:00,9.788857,NA,5.4,11.55125,10.30354,7.944583,919.9583,2017-07-05
"15758",359630,2017-07-05 11:12:00,9.787295,NA,5.38,11.60125,10.2926,7.945,920,2017-07-05
"15759",359631,2017-07-05 11:22:00,9.785498,NA,5.38,11.65458,10.28698,7.945,920,2017-07-05
"15760",359632,2017-07-05 11:32:00,9.782722,NA,5.38,11.71083,10.28906,7.945417,920.0417,2017-07-05
"15761",359633,2017-07-05 11:42:00,9.77978,NA,5.37,11.77,10.28531,7.945833,920.0833,2017-07-05
"15762",359634,2017-07-05 11:52:00,9.772035,NA,5.37,11.83208,10.28531,7.94625,920.0833,2017-07-05
"15763",359635,2017-07-05 12:02:00,9.77191,NA,5.37,11.89583,10.28052,7.947083,920.0417,2017-07-05
"15764",359636,2017-07-05 12:12:00,9.768134,NA,5.35,11.95958,10.26906,7.947917,920.1667,2017-07-05
"15765",359637,2017-07-05 12:22:00,9.760634,NA,5.34,12.02542,10.255,7.94875,920.125,2017-07-05
"15766",359638,2017-07-05 12:32:00,9.763446,NA,5.32,12.09083,10.24083,7.949167,920.2917,2017-07-05
"15767",359639,2017-07-05 12:42:00,9.75543,NA,5.32,12.15667,10.24073,7.949167,920.3333,2017-07-05
"15768",359640,2017-07-05 12:52:00,9.755384,NA,5.3,12.22,10.22063,7.94875,920.4167,2017-07-05
"15769",359641,2017-07-05 13:02:00,9.750722,NA,5.29,12.28125,10.21292,7.948333,920.375,2017-07-05
"15770",359642,2017-07-05 13:12:00,9.750165,NA,5.28,12.33875,10.2051,7.9475,920.5417,2017-07-05
"15771",359643,2017-07-05 13:22:00,9.749655,NA,5.26,12.38958,10.19083,7.947083,920.4167,2017-07-05
"15772",359644,2017-07-05 13:32:00,9.750405,NA,5.24,12.43667,10.1699,7.945833,920.4583,2017-07-05
"15773",359645,2017-07-05 13:42:00,9.749165,NA,5.22,12.4825,10.15292,7.944167,920.4583,2017-07-05
"15774",359646,2017-07-05 13:52:00,9.751639,NA,5.2,12.52292,10.13813,7.9425,920.625,2017-07-05
"15775",359647,2017-07-05 14:02:00,9.746879,NA,5.19,12.56125,10.13021,7.940833,920.6667,2017-07-05
"15776",359648,2017-07-05 14:12:00,9.743733,NA,5.17,12.595,10.11312,7.939167,920.375,2017-07-05
"15777",359649,2017-07-05 14:22:00,9.742535,NA,5.15,12.62167,10.09677,7.937083,920.625,2017-07-05
"15778",359650,2017-07-05 14:32:00,9.73402,NA,5.13,12.6425,10.08094,7.935,920.4167,2017-07-05
"15779",359651,2017-07-05 14:42:00,9.737635,NA,5.11,12.65917,10.06479,7.932917,920.4167,2017-07-05
"15780",359652,2017-07-05 14:52:00,9.729056,NA,5.11,12.67375,10.06073,7.930417,920.5,2017-07-05
"15781",359653,2017-07-05 15:02:00,9.729989,NA,5.09,12.68542,10.0475,7.927917,920.625,2017-07-05
"15782",359654,2017-07-05 15:12:00,9.726275,NA,5.08,12.69625,10.04073,7.925833,920.625,2017-07-05
"15783",359655,2017-07-05 15:22:00,9.723499,NA,5.08,12.70542,10.03344,7.92375,920.875,2017-07-05
"15784",359656,2017-07-05 15:32:00,9.722005,NA,5.07,12.71,10.02989,7.921667,920.9167,2017-07-05
"15785",359657,2017-07-05 15:42:00,9.720895,NA,5.06,12.70833,10.02146,7.92,920.9167,2017-07-05
"15786",359658,2017-07-05 15:52:00,9.719062,NA,5.04,12.70375,10.00427,7.917917,920.75,2017-07-05
"15787",359659,2017-07-05 16:02:00,9.72151,NA,5.03,12.69083,9.995519,7.915417,921.0417,2017-07-05
"15788",359660,2017-07-05 16:12:00,9.720697,NA,5.03,12.67333,9.997499,7.912917,921.2917,2017-07-05
"15789",359661,2017-07-05 16:22:00,9.725989,NA,5.03,12.65208,9.993853,7.910833,920.7083,2017-07-05
"15790",359662,2017-07-05 16:32:00,9.727811,NA,5.02,12.62708,9.988853,7.908333,920.9583,2017-07-05
"15791",359663,2017-07-05 16:42:00,9.724837,NA,5.02,12.59792,9.985519,7.90625,920.875,2017-07-05
"15792",359664,2017-07-05 16:52:00,9.729635,NA,5.01,12.56583,9.980623,7.904167,920.8333,2017-07-05
"15793",359665,2017-07-05 17:02:00,9.7254,NA,5.01,12.53167,9.976143,7.901667,920.7917,2017-07-05
"15794",359666,2017-07-05 17:12:00,9.727546,NA,5.01,12.495,9.973226,7.899167,920.9167,2017-07-05
"15795",359667,2017-07-05 17:22:00,9.73038,NA,5,12.45708,9.968434,7.896667,921,2017-07-05
"15796",359668,2017-07-05 17:32:00,9.729307,NA,4.99,12.4175,9.962184,7.894583,921.0833,2017-07-05
"15797",359669,2017-07-05 17:42:00,9.73026,NA,4.99,12.37625,9.960205,7.892083,921.25,2017-07-05
"15798",359670,2017-07-05 17:52:00,9.727484,NA,4.99,12.3325,9.962601,7.889583,921.4167,2017-07-05
"15799",359671,2017-07-05 18:02:00,9.727828,NA,4.99,12.28875,9.956767,7.8875,921.25,2017-07-05
"15800",359672,2017-07-05 18:12:00,9.729484,NA,4.98,12.24292,9.954475,7.885,921.2917,2017-07-05
"15801",359673,2017-07-05 18:22:00,9.728447,NA,4.99,12.19667,9.955517,7.8825,921.75,2017-07-05
"15802",359674,2017-07-05 18:32:00,9.73537,NA,4.99,12.14917,9.958227,7.880417,921.4167,2017-07-05
"15803",359675,2017-07-05 18:42:00,9.740848,NA,4.99,12.1,9.957705,7.87875,921.625,2017-07-05
"15804",359676,2017-07-05 18:52:00,9.743348,NA,4.99,12.04958,9.958955,7.8775,921.7917,2017-07-05
"15805",359677,2017-07-05 19:02:00,9.749717,NA,4.99,11.99708,9.96156,7.876667,921.9167,2017-07-05
"15806",359678,2017-07-05 19:12:00,9.750103,NA,4.99,11.94333,9.960726,7.875833,921.9167,2017-07-05
"15807",359679,2017-07-05 19:22:00,9.74928,NA,4.99,11.88875,9.961976,7.875,921.9583,2017-07-05
"15808",359680,2017-07-05 19:32:00,9.754197,NA,4.99,11.83333,9.963121,7.874167,922.125,2017-07-05
"15809",359681,2017-07-05 19:42:00,9.753473,NA,4.99,11.77667,9.963173,7.87375,922.25,2017-07-05
"15810",359682,2017-07-05 19:52:00,9.7609,NA,5,11.71917,9.964215,7.87375,922.3333,2017-07-05
"15811",359683,2017-07-05 20:02:00,9.762816,NA,5,11.66125,9.964944,7.873333,922.5,2017-07-05
"15812",359684,2017-07-05 20:12:00,9.766119,NA,5,11.605,9.964527,7.873333,922.5833,2017-07-05
"15813",359685,2017-07-05 20:22:00,9.768863,NA,5,11.54917,9.965464,7.87375,922.625,2017-07-05
"15814",359686,2017-07-05 20:32:00,9.767077,NA,5,11.49542,9.966714,7.874167,922.8333,2017-07-05
"15815",359687,2017-07-05 20:42:00,9.765442,NA,5,11.44292,9.969632,7.874167,923,2017-07-05
"15816",359688,2017-07-05 20:52:00,9.767494,NA,5,11.39125,9.968903,7.874167,923.0417,2017-07-05
"15817",359689,2017-07-05 21:02:00,9.770238,NA,5,11.34125,9.967652,7.874167,923.2083,2017-07-05
"15818",359690,2017-07-05 21:12:00,9.776212,NA,5,11.29167,9.968694,7.874167,923.25,2017-07-05
"15819",359691,2017-07-05 21:22:00,9.779525,NA,5,11.24292,9.967965,7.874583,923.2083,2017-07-05
"15820",359692,2017-07-05 21:32:00,9.7779,NA,5,11.195,9.968799,7.875,923.0833,2017-07-05
"15821",359693,2017-07-05 21:42:00,9.785863,NA,5,11.14833,9.971038,7.875417,922.9583,2017-07-05
"15822",359694,2017-07-05 21:52:00,9.785145,NA,5.01,11.1025,9.972965,7.875833,922.9583,2017-07-05
"15823",359695,2017-07-05 22:02:00,9.788692,NA,5.01,11.0575,9.979215,7.876667,923,2017-07-05
"15824",359696,2017-07-05 22:12:00,9.792597,NA,5.02,11.01333,9.98432,7.8775,922.9583,2017-07-05
"15825",359697,2017-07-05 22:22:00,9.7959,NA,5.03,10.97167,9.990154,7.878333,923,2017-07-05
"15826",359698,2017-07-05 22:32:00,9.798176,NA,5.03,10.93125,9.993486,7.879167,923.0833,2017-07-05
"15827",359699,2017-07-05 22:42:00,9.800238,NA,5.03,10.89375,9.998174,7.88,922.9167,2017-07-05
"15828",359700,2017-07-05 22:52:00,9.799045,NA,5.04,10.85833,10.0039,7.880833,922.9583,2017-07-05
"15829",359701,2017-07-05 23:02:00,9.798623,NA,5.05,10.825,10.01005,7.88125,922.8333,2017-07-05
"15830",359702,2017-07-05 23:12:00,9.798634,NA,5.05,10.795,10.01203,7.881667,922.8333,2017-07-05
"15831",359703,2017-07-05 23:22:00,9.79942,NA,5.06,10.76708,10.0162,7.881667,922.8333,2017-07-05
"15832",359704,2017-07-05 23:32:00,9.802701,NA,5.05,10.74167,10.01526,7.881667,922.6667,2017-07-05
"15833",359705,2017-07-05 23:42:00,9.80042,NA,5.06,10.71792,10.0164,7.881667,922.6667,2017-07-05
"15834",359706,2017-07-05 23:52:00,9.804877,NA,5.06,10.69625,10.01906,7.881667,922.6667,2017-07-05
"15835",359707,2017-07-06 00:02:00,9.806075,NA,5.06,10.67583,10.01719,7.881667,922.5,2017-07-06
"15836",359708,2017-07-06 00:12:00,9.804654,NA,5.06,10.65583,10.02094,7.881667,922.5,2017-07-06
"15837",359709,2017-07-06 00:22:00,9.805425,NA,5.06,10.63542,10.02344,7.88125,922.375,2017-07-06
"15838",359710,2017-07-06 00:32:00,9.80969,NA,5.07,10.61542,10.02823,7.881667,922.8333,2017-07-06
"15839",359711,2017-07-06 00:42:00,9.809883,NA,5.07,10.595,10.03208,7.881667,923.5833,2017-07-06
"15840",359712,2017-07-06 00:52:00,9.815102,NA,5.08,10.575,10.04031,7.881667,923.625,2017-07-06
"15841",359713,2017-07-06 01:02:00,9.81482,NA,5.09,10.55583,10.04406,7.882083,924.0833,2017-07-06
"15842",359714,2017-07-06 01:12:00,9.812102,NA,5.1,10.53625,10.05208,7.8825,924.25,2017-07-06
"15843",359715,2017-07-06 01:22:00,9.814742,NA,5.1,10.51792,10.05406,7.882917,925.625,2017-07-06
"15844",359716,2017-07-06 01:32:00,9.816097,NA,5.11,10.50042,10.06479,7.883333,926.875,2017-07-06
"15845",359717,2017-07-06 01:42:00,9.818935,NA,5.12,10.485,10.06979,7.88375,927.75,2017-07-06
"15846",359718,2017-07-06 01:52:00,9.817388,NA,5.12,10.47042,10.07125,7.884167,927.5833,2017-07-06
"15847",359719,2017-07-06 02:02:00,9.81832,NA,5.13,10.4575,10.07698,7.884583,927.7083,2017-07-06
"15848",359720,2017-07-06 02:12:00,9.817154,NA,5.12,10.44583,10.07552,7.885417,927.7083,2017-07-06
"15849",359721,2017-07-06 02:22:00,9.815086,NA,5.12,10.435,10.07229,7.88625,927.7917,2017-07-06
"15850",359722,2017-07-06 02:32:00,9.814784,NA,5.12,10.425,10.07292,7.88625,927.25,2017-07-06
"15851",359723,2017-07-06 02:42:00,9.816711,NA,5.12,10.41583,10.07365,7.886667,926.875,2017-07-06
"15852",359724,2017-07-06 02:52:00,9.815211,NA,5.12,10.40792,10.0749,7.887083,927.5417,2017-07-06
"15853",359725,2017-07-06 03:02:00,9.817123,NA,5.13,10.40083,10.08,7.8875,927.2083,2017-07-06
"15854",359726,2017-07-06 03:12:00,9.818826,NA,5.14,10.39583,10.08802,7.8875,927.4583,2017-07-06
"15855",359727,2017-07-06 03:22:00,9.816617,NA,5.15,10.39208,10.09927,7.8875,926.2917,2017-07-06
"15856",359728,2017-07-06 03:32:00,9.817488,NA,5.16,10.38958,10.10448,7.887083,926.6667,2017-07-06
"15857",359729,2017-07-06 03:42:00,9.817691,NA,5.17,10.38833,10.11573,7.886667,926.9583,2017-07-06
"15858",359730,2017-07-06 03:52:00,9.817711,NA,5.19,10.38917,10.12729,7.88625,928.2083,2017-07-06
"15859",359731,2017-07-06 04:02:00,9.816696,NA,5.2,10.39125,10.13625,7.885833,927.9583,2017-07-06
"15860",359732,2017-07-06 04:12:00,9.82017,NA,5.22,10.39625,10.15271,7.885,927.9583,2017-07-06
"15861",359733,2017-07-06 04:22:00,9.818009,NA,5.23,10.40375,10.16792,7.885,928,2017-07-06
