"","...1","Time","No3","O2","Q","WT","WL","PH","EL","date"
"5701",346695,2017-04-06 15:02:00,10.10772,NA,5.81,9.981667,10.63687,8.074167,981.5833,2017-04-06
"5702",346696,2017-04-06 15:12:00,10.10886,NA,5.79,9.91875,10.62552,8.070417,981.6667,2017-04-06
"5703",346697,2017-04-06 15:22:00,10.10799,NA,5.78,9.854583,10.61479,8.065833,981.75,2017-04-06
"5704",346698,2017-04-06 15:32:00,10.1098,NA,5.77,9.790833,10.60865,8.061667,981.9167,2017-04-06
"5705",346699,2017-04-06 15:42:00,10.11122,NA,5.75,9.719167,10.59437,8.057083,982,2017-04-06
"5706",346700,2017-04-06 15:52:00,10.11265,NA,5.76,9.64875,10.59677,8.0525,982.125,2017-04-06
"5707",346701,2017-04-06 16:02:00,10.11141,NA,5.75,9.575417,10.58771,8.045,982.25,2017-04-06
"5708",346702,2017-04-06 16:12:00,10.1165,NA,5.74,9.499583,10.58448,8.04,982.375,2017-04-06
"5709",346703,2017-04-06 16:22:00,10.11942,NA,5.72,9.42125,10.57135,8.034583,982.5833,2017-04-06
"5710",346704,2017-04-06 16:32:00,10.12472,NA,5.71,9.33875,10.56281,8.029583,982.7083,2017-04-06
"5711",346705,2017-04-06 16:42:00,10.12514,NA,5.7,9.254583,10.55135,8.024167,982.875,2017-04-06
"5712",346706,2017-04-06 16:52:00,10.12965,NA,5.68,9.165833,10.53896,8.019167,983.0833,2017-04-06
"5713",346707,2017-04-06 17:02:00,10.13401,NA,5.68,9.07625,10.53177,8.013333,983.25,2017-04-06
"5714",346708,2017-04-06 17:12:00,10.13635,NA,5.66,8.9875,10.52177,8.008333,983.4167,2017-04-06
"5715",346709,2017-04-06 17:22:00,10.13869,NA,5.65,8.899167,10.51146,8.00375,983.5833,2017-04-06
"5716",346710,2017-04-06 17:32:00,10.14043,NA,5.64,8.815417,10.50469,7.999167,983.7083,2017-04-06
"5717",346711,2017-04-06 17:42:00,10.14218,NA,5.64,8.737917,10.50177,7.995,983.875,2017-04-06
"5718",346712,2017-04-06 17:52:00,10.14193,NA,5.63,8.662917,10.49698,7.990833,984,2017-04-06
"5719",346713,2017-04-06 18:02:00,10.14147,NA,5.63,8.59125,10.49792,7.99,984.125,2017-04-06
"5720",346714,2017-04-06 18:12:00,10.13695,NA,5.63,8.521667,10.49833,7.984167,984.2083,2017-04-06
"5721",346715,2017-04-06 18:22:00,10.1418,NA,5.64,8.455833,10.50104,7.980833,984.2917,2017-04-06
"5722",346716,2017-04-06 18:32:00,10.14012,NA,5.64,8.3925,10.50052,7.9775,984.4167,2017-04-06
"5723",346717,2017-04-06 18:42:00,10.14357,NA,5.64,8.330833,10.50573,7.974583,984.5,2017-04-06
"5724",346718,2017-04-06 18:52:00,10.14174,NA,5.65,8.2725,10.51156,7.971667,984.5833,2017-04-06
"5725",346719,2017-04-06 19:02:00,10.14333,NA,5.66,8.216667,10.51542,7.97,984.6667,2017-04-06
"5726",346720,2017-04-06 19:12:00,10.14714,NA,5.66,8.16375,10.5174,7.967083,984.75,2017-04-06
"5727",346721,2017-04-06 19:22:00,10.14708,NA,5.66,8.114583,10.51812,7.965417,984.7917,2017-04-06
"5728",346722,2017-04-06 19:32:00,10.14868,NA,5.66,8.069167,10.51823,7.964583,984.875,2017-04-06
"5729",346723,2017-04-06 19:42:00,10.14866,NA,5.66,8.025833,10.52219,7.964167,984.9167,2017-04-06
"5730",346724,2017-04-06 19:52:00,10.15249,NA,5.66,7.985833,10.52031,7.964167,984.9583,2017-04-06
"5731",346725,2017-04-06 20:02:00,10.14919,NA,5.66,7.9475,10.52187,7.96375,985,2017-04-06
"5732",346726,2017-04-06 20:12:00,10.15094,NA,5.66,7.910417,10.51625,7.966667,985.0417,2017-04-06
"5733",346727,2017-04-06 20:22:00,10.14684,NA,5.66,7.87375,10.52177,7.967083,985.0417,2017-04-06
"5734",346728,2017-04-06 20:32:00,10.14622,NA,5.67,7.837083,10.52417,7.9675,985.0417,2017-04-06
"5735",346729,2017-04-06 20:42:00,10.14492,NA,5.66,7.802083,10.52177,7.967917,985.0417,2017-04-06
"5736",346730,2017-04-06 20:52:00,10.14298,NA,5.66,7.768333,10.52167,7.968333,985.0417,2017-04-06
"5737",346731,2017-04-06 21:02:00,10.13783,NA,5.66,7.735833,10.52187,7.969167,985.0417,2017-04-06
"5738",346732,2017-04-06 21:12:00,10.13387,NA,5.67,7.704167,10.525,7.970833,985.0417,2017-04-06
"5739",346733,2017-04-06 21:22:00,10.13216,NA,5.67,7.672917,10.52667,7.971667,985.0417,2017-04-06
"5740",346734,2017-04-06 21:32:00,10.1362,NA,5.67,7.642083,10.52854,7.972083,985,2017-04-06
"5741",346735,2017-04-06 21:42:00,10.1382,NA,5.68,7.614167,10.5326,7.972917,985,2017-04-06
"5742",346736,2017-04-06 21:52:00,10.13466,NA,5.69,7.587083,10.54229,7.97375,985,2017-04-06
"5743",346737,2017-04-06 22:02:00,10.13977,NA,5.7,7.56125,10.55344,7.974583,985,2017-04-06
"5744",346738,2017-04-06 22:12:00,10.13689,NA,5.71,7.534167,10.56104,7.975,985,2017-04-06
"5745",346739,2017-04-06 22:22:00,10.13698,NA,5.71,7.507083,10.56052,7.975417,985,2017-04-06
"5746",346740,2017-04-06 22:32:00,10.13749,NA,5.72,7.48,10.56406,7.975833,985,2017-04-06
"5747",346741,2017-04-06 22:42:00,10.13459,NA,5.72,7.45125,10.56969,7.975833,984.9583,2017-04-06
"5748",346742,2017-04-06 22:52:00,10.13125,NA,5.73,7.4225,10.57573,7.97625,984.9167,2017-04-06
"5749",346743,2017-04-06 23:02:00,10.13054,NA,5.73,7.394167,10.57781,7.97625,984.875,2017-04-06
"5750",346744,2017-04-06 23:12:00,10.1329,NA,5.73,7.366667,10.57771,7.976667,984.7917,2017-04-06
"5751",346745,2017-04-06 23:22:00,10.13342,NA,5.74,7.33875,10.58365,7.977083,984.75,2017-04-06
"5752",346746,2017-04-06 23:32:00,10.1292,NA,5.74,7.310417,10.58604,7.9775,984.6667,2017-04-06
"5753",346747,2017-04-06 23:42:00,10.13363,NA,5.75,7.280417,10.59427,7.9775,984.5833,2017-04-06
"5754",346748,2017-04-06 23:52:00,10.13781,NA,5.76,7.250417,10.59583,7.9775,984.5,2017-04-06
"5755",346749,2017-04-07 00:02:00,10.14013,NA,5.76,7.220833,10.59708,7.9775,984.4167,2017-04-07
"5756",346750,2017-04-07 00:12:00,10.14356,NA,5.77,7.194167,10.60823,7.9775,984.3333,2017-04-07
"5757",346751,2017-04-07 00:22:00,10.14313,NA,5.77,7.169167,10.6075,7.977917,984.25,2017-04-07
"5758",346752,2017-04-07 00:32:00,10.13775,NA,5.78,7.147917,10.615,7.977917,984.1667,2017-04-07
"5759",346753,2017-04-07 00:42:00,10.13578,NA,5.78,7.13,10.61646,7.979167,984.125,2017-04-07
"5760",346754,2017-04-07 00:52:00,10.14312,NA,5.78,7.113333,10.61531,7.979583,984.0417,2017-04-07
"5761",346755,2017-04-07 01:02:00,10.141,NA,5.79,7.098333,10.62427,7.980417,983.9583,2017-04-07
"5762",346756,2017-04-07 01:12:00,10.13897,NA,5.8,7.084583,10.63333,7.980833,983.875,2017-04-07
"5763",346757,2017-04-07 01:22:00,10.14321,NA,5.81,7.073333,10.64104,7.98125,983.7083,2017-04-07
"5764",346758,2017-04-07 01:32:00,10.14361,NA,5.83,7.063333,10.65573,7.981667,983.625,2017-04-07
"5765",346759,2017-04-07 01:42:00,10.14434,NA,5.83,7.055,10.65802,7.982083,983.5,2017-04-07
"5766",346760,2017-04-07 01:52:00,10.14332,NA,5.85,7.047083,10.67042,7.9825,983.375,2017-04-07
"5767",346761,2017-04-07 02:02:00,10.14548,NA,5.85,7.039583,10.67344,7.9825,983.25,2017-04-07
"5768",346762,2017-04-07 02:12:00,10.14289,NA,5.85,7.032917,10.67406,7.982917,983.125,2017-04-07
"5769",346763,2017-04-07 02:22:00,10.14524,NA,5.87,7.028333,10.68615,7.983333,983,2017-04-07
"5770",346764,2017-04-07 02:32:00,10.14865,NA,5.87,7.025,10.68437,7.984167,983.25,2017-04-07
"5771",346765,2017-04-07 02:42:00,10.1535,NA,5.88,7.024167,10.69385,7.984167,983.625,2017-04-07
"5772",346766,2017-04-07 02:52:00,10.15311,NA,5.89,7.025833,10.70083,7.985,984,2017-04-07
"5773",346767,2017-04-07 03:02:00,10.16387,NA,5.89,7.028333,10.69948,7.985417,984.5,2017-04-07
"5774",346768,2017-04-07 03:12:00,10.16865,NA,5.88,7.032083,10.69771,7.985833,985.0833,2017-04-07
"5775",346769,2017-04-07 03:22:00,10.16593,NA,5.89,7.037083,10.69948,7.986667,985.0833,2017-04-07
"5776",346770,2017-04-07 03:32:00,10.16603,NA,5.89,7.04375,10.70115,7.9875,985.5417,2017-04-07
"5777",346771,2017-04-07 03:42:00,10.16025,NA,5.9,7.052083,10.70677,7.98875,985.9583,2017-04-07
"5778",346772,2017-04-07 03:52:00,10.15457,NA,5.9,7.062917,10.70698,7.99,986.4167,2017-04-07
"5779",346773,2017-04-07 04:02:00,10.14386,NA,5.9,7.07625,10.71052,7.992083,986.75,2017-04-07
"5780",346774,2017-04-07 04:12:00,10.14542,NA,5.9,7.09125,10.70896,7.993333,986.875,2017-04-07
"5781",346775,2017-04-07 04:22:00,10.14053,NA,5.91,7.1075,10.71458,7.995417,987.7917,2017-04-07
"5782",346776,2017-04-07 04:32:00,10.14265,NA,5.92,7.124167,10.72635,7.9975,988.1667,2017-04-07
"5783",346777,2017-04-07 04:42:00,10.14207,NA,5.93,7.14125,10.73062,7.999583,988.2917,2017-04-07
"5784",346778,2017-04-07 04:52:00,10.14706,NA,5.94,7.15875,10.73781,8.00125,988.2917,2017-04-07
"5785",346779,2017-04-07 05:02:00,10.14334,NA,5.95,7.177917,10.74844,8.003333,988.5833,2017-04-07
"5786",346780,2017-04-07 05:12:00,10.1458,NA,5.97,7.198333,10.76427,8.005417,989.1667,2017-04-07
"5787",346781,2017-04-07 05:22:00,10.15174,NA,5.98,7.22,10.76948,8.007083,990.8333,2017-04-07
"5788",346782,2017-04-07 05:32:00,10.14969,NA,5.98,7.243333,10.76938,8.009583,990.7917,2017-04-07
"5789",346783,2017-04-07 05:42:00,10.15172,NA,5.98,7.268333,10.77313,8.011667,991.0833,2017-04-07
"5790",346784,2017-04-07 05:52:00,10.15379,NA,5.99,7.295417,10.77573,8.014583,992.1667,2017-04-07
"5791",346785,2017-04-07 06:02:00,10.15249,NA,5.99,7.325,10.78115,8.017083,992.2917,2017-04-07
"5792",346786,2017-04-07 06:12:00,10.14287,NA,6,7.35625,10.78438,8.020417,992.5,2017-04-07
"5793",346787,2017-04-07 06:22:00,10.14004,NA,5.99,7.389583,10.77729,8.022917,991.75,2017-04-07
"5794",346788,2017-04-07 06:32:00,10.14445,NA,5.99,7.425,10.78313,8.025833,992.125,2017-04-07
"5795",346789,2017-04-07 06:42:00,10.14627,NA,6,7.463333,10.78677,8.029167,992.125,2017-04-07
"5796",346790,2017-04-07 06:52:00,10.13637,NA,6,7.50625,10.79073,8.032917,992.25,2017-04-07
"5797",346791,2017-04-07 07:02:00,10.13395,NA,6.01,7.553333,10.79594,8.03625,991.0417,2017-04-07
"5798",346792,2017-04-07 07:12:00,10.1249,NA,6.01,7.605,10.79552,8.040417,990.4167,2017-04-07
"5799",346793,2017-04-07 07:22:00,10.12138,NA,6.03,7.660833,10.80781,8.044583,989.2083,2017-04-07
"5800",346794,2017-04-07 07:32:00,10.12583,NA,6.04,7.71875,10.82021,8.048333,989.75,2017-04-07
"5801",346795,2017-04-07 07:42:00,10.12124,NA,6.04,7.779167,10.8201,8.0525,989.75,2017-04-07
"5802",346796,2017-04-07 07:52:00,10.12588,NA,6.05,7.842083,10.82823,8.055833,988.5417,2017-04-07
"5803",346797,2017-04-07 08:02:00,10.13035,NA,6.06,7.907083,10.83281,8.059583,989.375,2017-04-07
"5804",346798,2017-04-07 08:12:00,10.13691,NA,6.07,7.975833,10.8449,8.062917,989.3333,2017-04-07
"5805",346799,2017-04-07 08:22:00,10.13822,NA,6.09,8.047917,10.85562,8.066667,989.2083,2017-04-07
"5806",346800,2017-04-07 08:32:00,10.12788,NA,6.09,8.126667,10.85521,8.07,988.3333,2017-04-07
"5807",346801,2017-04-07 08:42:00,10.13139,NA,6.1,8.209167,10.86281,8.073333,987.7917,2017-04-07
"5808",346802,2017-04-07 08:52:00,10.13448,NA,6.1,8.29625,10.86688,8.076667,987.5,2017-04-07
"5809",346803,2017-04-07 09:02:00,10.13221,NA,6.11,8.388333,10.87125,8.080833,988.2083,2017-04-07
"5810",346804,2017-04-07 09:12:00,10.12917,NA,6.12,8.484583,10.87646,8.084167,987.0833,2017-04-07
"5811",346805,2017-04-07 09:22:00,10.12303,NA,6.11,8.585417,10.87198,8.087917,986.5833,2017-04-07
"5812",346806,2017-04-07 09:32:00,10.11546,NA,6.11,8.689583,10.87333,8.09125,985.2083,2017-04-07
"5813",346807,2017-04-07 09:42:00,10.11521,NA,6.12,8.792917,10.87792,8.094583,984.25,2017-04-07
"5814",346808,2017-04-07 09:52:00,10.10926,NA,6.12,8.89875,10.87771,8.097917,984,2017-04-07
"5815",346809,2017-04-07 10:02:00,10.11106,NA,6.12,9.006667,10.87927,8.100833,982.6667,2017-04-07
"5816",346810,2017-04-07 10:12:00,10.11167,NA,6.12,9.117083,10.87833,8.10375,982.3333,2017-04-07
"5817",346811,2017-04-07 10:22:00,10.11177,NA,6.12,9.228333,10.8826,8.10625,982.375,2017-04-07
"5818",346812,2017-04-07 10:32:00,10.11109,NA,6.13,9.337083,10.88594,8.109167,981.9583,2017-04-07
"5819",346813,2017-04-07 10:42:00,10.10265,NA,6.13,9.45,10.8849,8.111667,981.875,2017-04-07
"5820",346814,2017-04-07 10:52:00,10.10219,NA,6.13,9.562917,10.88438,8.114167,981.25,2017-04-07
"5821",346815,2017-04-07 11:02:00,10.09729,NA,6.12,9.675833,10.88229,8.115833,981.0833,2017-04-07
"5822",346816,2017-04-07 11:12:00,10.10035,NA,6.12,9.7875,10.88312,8.117917,981.4583,2017-04-07
"5823",346817,2017-04-07 11:22:00,10.09744,NA,6.13,9.894583,10.88438,8.119583,981.0417,2017-04-07
"5824",346818,2017-04-07 11:32:00,10.09511,NA,6.12,9.999583,10.88156,8.12125,981,2017-04-07
"5825",346819,2017-04-07 11:42:00,10.09051,NA,6.12,10.1025,10.87573,8.122083,980.8333,2017-04-07
"5826",346820,2017-04-07 11:52:00,10.08707,NA,6.11,10.19625,10.86969,8.122917,980.375,2017-04-07
"5827",346821,2017-04-07 12:02:00,10.08292,NA,6.11,10.28625,10.86917,8.123333,980.0417,2017-04-07
"5828",346822,2017-04-07 12:12:00,10.07898,NA,6.11,10.37083,10.86875,8.12375,979.7083,2017-04-07
"5829",346823,2017-04-07 12:22:00,10.08062,NA,6.1,10.45333,10.86323,8.12375,979.2083,2017-04-07
"5830",346824,2017-04-07 12:32:00,10.0794,NA,6.09,10.53,10.85521,8.123333,978.9583,2017-04-07
"5831",346825,2017-04-07 12:42:00,10.07187,NA,6.08,10.59125,10.84792,8.1225,978.5833,2017-04-07
"5832",346826,2017-04-07 12:52:00,10.06763,NA,6.08,10.64333,10.84708,8.120833,978.5417,2017-04-07
"5833",346827,2017-04-07 13:02:00,10.06801,NA,6.06,10.68542,10.83573,8.11875,977.9583,2017-04-07
"5834",346828,2017-04-07 13:12:00,10.06076,NA,6.05,10.72083,10.82833,8.11625,977.75,2017-04-07
"5835",346829,2017-04-07 13:22:00,10.05802,NA,6.05,10.75083,10.82448,8.113333,977.8333,2017-04-07
"5836",346830,2017-04-07 13:32:00,10.05854,NA,6.04,10.77333,10.81687,8.110417,977.9167,2017-04-07
"5837",346831,2017-04-07 13:42:00,10.06157,NA,6.03,10.79083,10.81323,8.107917,978,2017-04-07
"5838",346832,2017-04-07 13:52:00,10.0617,NA,6.02,10.80458,10.80021,8.104583,978.0833,2017-04-07
"5839",346833,2017-04-07 14:02:00,10.06018,NA,6,10.80958,10.78969,8.101667,978.1667,2017-04-07
"5840",346834,2017-04-07 14:12:00,10.06068,NA,5.99,10.80667,10.77865,8.097917,978.25,2017-04-07
"5841",346835,2017-04-07 14:22:00,10.05758,NA,5.98,10.79458,10.77448,8.094167,978.4167,2017-04-07
"5842",346836,2017-04-07 14:32:00,10.06264,NA,5.97,10.77792,10.76406,8.09,978.5833,2017-04-07
"5843",346837,2017-04-07 14:42:00,10.0655,NA,5.95,10.75958,10.75135,8.085833,978.7083,2017-04-07
"5844",346838,2017-04-07 14:52:00,10.06429,NA,5.94,10.73125,10.7376,8.081667,978.875,2017-04-07
"5845",346839,2017-04-07 15:02:00,10.06586,NA,5.93,10.69583,10.73615,8.0775,979.0417,2017-04-07
"5846",346840,2017-04-07 15:12:00,10.06986,NA,5.91,10.65208,10.71875,8.0725,979.2083,2017-04-07
"5847",346841,2017-04-07 15:22:00,10.07351,NA,5.9,10.60292,10.70833,8.0675,979.4167,2017-04-07
"5848",346842,2017-04-07 15:32:00,10.06984,NA,5.89,10.55042,10.69854,8.062083,979.5417,2017-04-07
"5849",346843,2017-04-07 15:42:00,10.06776,NA,5.87,10.495,10.68646,8.05625,979.75,2017-04-07
"5850",346844,2017-04-07 15:52:00,10.06803,NA,5.87,10.43833,10.68333,8.05125,979.9167,2017-04-07
"5851",346845,2017-04-07 16:02:00,10.06902,NA,5.85,10.38042,10.67198,8.045417,980.125,2017-04-07
"5852",346846,2017-04-07 16:12:00,10.0709,NA,5.83,10.3225,10.65792,8.040417,980.2917,2017-04-07
"5853",346847,2017-04-07 16:22:00,10.06928,NA,5.82,10.26375,10.64625,8.035,980.4167,2017-04-07
"5854",346848,2017-04-07 16:32:00,10.06504,NA,5.81,10.20375,10.63719,8.029583,980.5833,2017-04-07
"5855",346849,2017-04-07 16:42:00,10.06725,NA,5.8,10.14458,10.62771,8.024583,980.75,2017-04-07
"5856",346850,2017-04-07 16:52:00,10.06907,NA,5.78,10.08958,10.61344,8.019583,980.875,2017-04-07
"5857",346851,2017-04-07 17:02:00,10.07188,NA,5.76,10.03583,10.60125,8.014583,981,2017-04-07
"5858",346852,2017-04-07 17:12:00,10.07389,NA,5.76,9.98375,10.59594,8.010417,981.1667,2017-04-07
"5859",346853,2017-04-07 17:22:00,10.07816,NA,5.74,9.932917,10.58229,8.00625,981.2917,2017-04-07
"5860",346854,2017-04-07 17:32:00,10.08614,NA,5.73,9.882917,10.57448,8.002083,981.4583,2017-04-07
"5861",346855,2017-04-07 17:42:00,10.08697,NA,5.72,9.834167,10.56552,7.998333,981.5,2017-04-07
"5862",346856,2017-04-07 17:52:00,10.08695,NA,5.71,9.786667,10.55729,7.994167,981.5833,2017-04-07
"5863",346857,2017-04-07 18:02:00,10.0864,NA,5.7,9.740417,10.55375,7.990833,981.625,2017-04-07
"5864",346858,2017-04-07 18:12:00,10.08883,NA,5.7,9.695417,10.5524,7.987083,981.7083,2017-04-07
"5865",346859,2017-04-07 18:22:00,10.09537,NA,5.69,9.651667,10.53958,7.984167,981.7917,2017-04-07
"5866",346860,2017-04-07 18:32:00,10.09786,NA,5.69,9.609583,10.54063,7.98125,981.8333,2017-04-07
"5867",346861,2017-04-07 18:42:00,10.09626,NA,5.68,9.5675,10.53635,7.978333,981.875,2017-04-07
"5868",346862,2017-04-07 18:52:00,10.09517,NA,5.68,9.526667,10.5324,7.975833,981.9167,2017-04-07
"5869",346863,2017-04-07 19:02:00,10.09328,NA,5.67,9.486667,10.52344,7.97375,981.9583,2017-04-07
"5870",346864,2017-04-07 19:12:00,10.09356,NA,5.66,9.447083,10.52187,7.97125,981.9583,2017-04-07
"5871",346865,2017-04-07 19:22:00,10.0907,NA,5.66,9.4075,10.51615,7.969167,982,2017-04-07
"5872",346866,2017-04-07 19:32:00,10.09173,NA,5.65,9.36875,10.51177,7.9675,982.0417,2017-04-07
"5873",346867,2017-04-07 19:42:00,10.09298,NA,5.65,9.331667,10.51156,7.965833,982.0417,2017-04-07
"5874",346868,2017-04-07 19:52:00,10.09358,NA,5.64,9.295417,10.50563,7.964583,982,2017-04-07
"5875",346869,2017-04-07 20:02:00,10.09012,NA,5.64,9.260833,10.50125,7.963333,981.9583,2017-04-07
"5876",346870,2017-04-07 20:12:00,10.09171,NA,5.63,9.225417,10.49563,7.9625,981.9167,2017-04-07
"5877",346871,2017-04-07 20:22:00,10.09286,NA,5.64,9.190833,10.49979,7.961667,981.875,2017-04-07
"5878",346872,2017-04-07 20:32:00,10.09868,NA,5.63,9.155833,10.49417,7.96125,981.8333,2017-04-07
"5879",346873,2017-04-07 20:42:00,10.10553,NA,5.63,9.12125,10.49437,7.960833,981.7917,2017-04-07
"5880",346874,2017-04-07 20:52:00,10.10159,NA,5.63,9.085417,10.49729,7.960417,981.75,2017-04-07
"5881",346875,2017-04-07 21:02:00,10.10262,NA,5.64,9.05,10.49948,7.96,981.7083,2017-04-07
"5882",346876,2017-04-07 21:12:00,10.10516,NA,5.63,9.014583,10.49802,7.96,981.6667,2017-04-07
"5883",346877,2017-04-07 21:22:00,10.10824,NA,5.64,8.979167,10.50021,7.96,981.625,2017-04-07
"5884",346878,2017-04-07 21:32:00,10.10458,NA,5.63,8.943333,10.49667,7.96,981.5417,2017-04-07
"5885",346879,2017-04-07 21:42:00,10.10712,NA,5.63,8.90625,10.4975,7.96,981.5417,2017-04-07
"5886",346880,2017-04-07 21:52:00,10.10678,NA,5.64,8.87,10.50198,7.96,981.5,2017-04-07
"5887",346881,2017-04-07 22:02:00,10.11032,NA,5.64,8.8325,10.50104,7.959583,981.4583,2017-04-07
"5888",346882,2017-04-07 22:12:00,10.10546,NA,5.64,8.795417,10.50365,7.959167,981.4167,2017-04-07
"5889",346883,2017-04-07 22:22:00,10.10737,NA,5.64,8.7575,10.4999,7.95875,981.375,2017-04-07
"5890",346884,2017-04-07 22:32:00,10.10206,NA,5.64,8.719583,10.50167,7.95875,981.3333,2017-04-07
"5891",346885,2017-04-07 22:42:00,10.10177,NA,5.64,8.6825,10.50406,7.95875,981.2917,2017-04-07
"5892",346886,2017-04-07 22:52:00,10.11534,NA,5.64,8.647083,10.5024,7.95875,981.25,2017-04-07
"5893",346887,2017-04-07 23:02:00,10.11015,NA,5.64,8.6125,10.50458,7.95875,981.2083,2017-04-07
"5894",346888,2017-04-07 23:12:00,10.1098,NA,5.64,8.58,10.50667,7.95875,981.1667,2017-04-07
"5895",346889,2017-04-07 23:22:00,10.11057,NA,5.64,8.549167,10.50708,7.959167,981.0833,2017-04-07
"5896",346890,2017-04-07 23:32:00,10.11801,NA,5.64,8.520833,10.50719,7.959583,981.0833,2017-04-07
"5897",346891,2017-04-07 23:42:00,10.12073,NA,5.64,8.494583,10.50552,7.96,981,2017-04-07
"5898",346892,2017-04-07 23:52:00,10.12145,NA,5.64,8.469583,10.50563,7.960417,980.9583,2017-04-07
"5899",346893,2017-04-08 00:02:00,10.12562,NA,5.64,8.447917,10.50688,7.96125,980.9583,2017-04-08
"5900",346894,2017-04-08 00:12:00,10.12114,NA,5.65,8.428333,10.5075,7.961667,980.9167,2017-04-08
"5901",346895,2017-04-08 00:22:00,10.12138,NA,5.65,8.41125,10.51417,7.9625,980.875,2017-04-08
"5902",346896,2017-04-08 00:32:00,10.11689,NA,5.66,8.397083,10.51646,7.962917,980.8333,2017-04-08
"5903",346897,2017-04-08 00:42:00,10.11232,NA,5.66,8.384167,10.52021,7.96375,980.8333,2017-04-08
"5904",346898,2017-04-08 00:52:00,10.10376,NA,5.67,8.37375,10.52479,7.964583,980.7917,2017-04-08
"5905",346899,2017-04-08 01:02:00,10.11317,NA,5.67,8.365833,10.52708,7.965417,980.7917,2017-04-08
"5906",346900,2017-04-08 01:12:00,10.11174,NA,5.68,8.359167,10.5325,7.96625,980.75,2017-04-08
"5907",346901,2017-04-08 01:22:00,10.11441,NA,5.68,8.355,10.53656,7.966667,980.7083,2017-04-08
"5908",346902,2017-04-08 01:32:00,10.10874,NA,5.69,8.3525,10.53948,7.9675,980.625,2017-04-08
"5909",346903,2017-04-08 01:42:00,10.11003,NA,5.69,8.352083,10.54458,7.968333,980.625,2017-04-08
"5910",346904,2017-04-08 01:52:00,10.116,NA,5.69,8.35375,10.54656,7.969167,980.5833,2017-04-08
"5911",346905,2017-04-08 02:02:00,10.11072,NA,5.7,8.356667,10.5524,7.97,980.5,2017-04-08
"5912",346906,2017-04-08 02:12:00,10.11526,NA,5.71,8.361667,10.55719,7.97125,980.5,2017-04-08
"5913",346907,2017-04-08 02:22:00,10.0997,NA,5.71,8.368333,10.5575,7.972083,980.4583,2017-04-08
"5914",346908,2017-04-08 02:32:00,10.10399,NA,5.71,8.375833,10.56062,7.973333,980.4167,2017-04-08
"5915",346909,2017-04-08 02:42:00,10.09606,NA,5.72,8.385417,10.56615,7.974167,980.3333,2017-04-08
"5916",346910,2017-04-08 02:52:00,10.09544,NA,5.73,8.395417,10.57708,7.975,980.3333,2017-04-08
"5917",346911,2017-04-08 03:02:00,10.09057,NA,5.75,8.40625,10.58792,7.975833,980.25,2017-04-08
"5918",346912,2017-04-08 03:12:00,10.08913,NA,5.75,8.417917,10.59448,7.976667,980.25,2017-04-08
"5919",346913,2017-04-08 03:22:00,10.08486,NA,5.77,8.43,10.60562,7.977917,980.1667,2017-04-08
"5920",346914,2017-04-08 03:32:00,10.08998,NA,5.78,8.4425,10.6174,7.97875,980.0833,2017-04-08
"5921",346915,2017-04-08 03:42:00,10.08832,NA,5.79,8.45625,10.62354,7.98,980,2017-04-08
"5922",346916,2017-04-08 03:52:00,10.08666,NA,5.81,8.470417,10.63552,7.98125,979.9583,2017-04-08
"5923",346917,2017-04-08 04:02:00,10.09074,NA,5.81,8.485417,10.6425,7.982917,979.9167,2017-04-08
"5924",346918,2017-04-08 04:12:00,10.08888,NA,5.83,8.50125,10.65635,7.984583,979.8333,2017-04-08
"5925",346919,2017-04-08 04:22:00,10.09848,NA,5.85,8.5175,10.66729,7.98625,979.75,2017-04-08
"5926",346920,2017-04-08 04:32:00,10.09544,NA,5.85,8.535,10.67417,7.987917,979.6667,2017-04-08
"5927",346921,2017-04-08 04:42:00,10.10199,NA,5.86,8.55375,10.67802,7.989583,979.5833,2017-04-08
